visit_id,agreement_id,vehicle_dealership_name,customer_id,vehicle_agency_brand_name,branch_division_name,branch_division_id,visit_start_date,visit_end_date,audit_sfctry_score_epse_type,agency_score_give_person_name,block_agncy_cr_line_mark_type,agency_rating_date,audit_score_hms_date,audit_bncl_financed_veh_number,audit_bncl_financed_veh_amount,operation_currency_type,audit_agncy_verif_veh_number,audit_agncy_verif_veh_amount,audit_non_verified_veh_number,audit_non_verified_veh_amount,audit_agncy_found_veh_number,audit_imperfect_veh_number,pend_delivery_paid_veh_number,non_paid_dspsl_sold_veh_number,brand_same_exchange_veh_number,liquidated_vehicles_number,agency_arrive_pend_veh_number,audit_missing_vehicles_number,agency_rej_audit_visit_number,agency_transferred_veh_number,stln_reported_veh_tot_number,agncy_penalty_vehicle_number,audit_non_verified_veh_per,level1_service_group_type,purchase_amount,settlement_days_number,audit_rgtry_new_veh_number,audit_rgtry_prwd_veh_number
53027,MGS02,MOTORES GENERALES LA,54109581,GENERAL MOTORS,Metro Corporativa,1853.0,07/01/2021,08/01/2021,Satisfactoria,Edgar Aguilar,FALSE,11/01/2021,08:11 p. m.,72,19708214.46,MXP,72,19708214.46,0,0.0,0,0,67,0,0,5,0,0,0,0,0,0,0,23:50,,5.0,72,0
53028,STE01,STELLA AUTOMOTRIZ,B8036606,PEUGEOT,Sur,816.0,07/01/2021,08/01/2021,Deficiente con Bloqueo,Edgar Ricardo,TRUE,12/01/2021,09:30 p. m.,20,6395090.05,MXP,16,5130108.82,4,1264981.23,15,0,1,0,0,0,0,2,0,2,0,0,10,30:0,,12.0,20,0
53029,STE02,STELLA AUTOMOTRIZ SE,B8036606,PEUGEOT,Sur,816.0,07/01/2021,07/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/01/2021,02:11 p. m.,1,222320.0,MXP,1,222320.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,8:30,1.0,12.0,0,1
53030,MGS66,SEMINUEVOS MGS66,17666546,GENERAL MOTORS,Metro Corporativa,1853.0,07/01/2021,07/01/2021,Satisfactoria,Edgar Aguilar,FALSE,08/01/2021,05:17 p. m.,26,4971447.71,MXP,26,4971447.71,0,0.0,12,0,0,0,0,14,0,0,0,0,0,0,0,20:39,22.0,12.0,0,26
53031,SADAN,SADO ATLIXCO NUEVOS,A0446042,NISSAN,Sur,816.0,07/01/2021,07/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/01/2021,02:40 p. m.,7,2872044.34,MXP,7,2872044.34,0,0.0,6,0,0,0,0,1,0,0,0,0,0,0,0,8:30,,6.0,7,0
53032,HYSO8,HYSO8 HYUNDAI SOLANA,B2333365,HYUNDAI,Occidente,723.0,07/01/2021,08/01/2021,Satisfactoria,Edgar Aguilar,FALSE,11/01/2021,07:38 p. m.,99,26075830.29,MXP,88,23412912.39,11,2662917.9,83,0,0,0,0,5,11,0,0,0,0,0,11,23:38,,5.0,99,0
53033,BMRHA,MERCEDES BENZ ANGELO,58789844,No Asiganda,Sur,1803.0,07/01/2021,07/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/01/2021,02:11 p. m.,12,8690422.53,MXP,12,8690422.53,0,0.0,11,0,0,0,0,1,0,0,0,0,0,0,0,8:30,,12.0,12,0
53034,SUR02,BMW SURMAN,34169500,BMW,Metro Corporativa,1853.0,07/01/2021,07/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/01/2021,01:18 p. m.,7,6185332.26,MXP,7,6185332.26,0,0.0,5,0,0,0,0,2,0,0,0,0,0,0,0,8:30,,12.0,7,0
53035,ATPSM,AUTOPRICE SEMINUEVOS,C1211749,SEMINUEVOS,Noreste,686.0,07/01/2021,08/01/2021,Satisfactoria,Edgar Aguilar,FALSE,11/01/2021,07:07 p. m.,42,5765760.01,MXP,39,5317600.01,3,448160.0,36,0,0,0,0,3,0,0,0,3,0,0,7,25:24,31.0,6.0,0,42
53036,SA34Z,S AUTOMOTRIZ MC,34169500,BMW,Metro Corporativa,1853.0,07/01/2021,07/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/01/2021,01:12 p. m.,3,1419324.53,MXP,3,1419324.53,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,8:30,,12.0,3,0
53037,SN25B,SN LA SILLA,B3625107,No Asiganda,Metro Corporativa,1853.0,07/01/2021,07/01/2021,Satisfactoria,Edgar Aguilar,FALSE,07/01/2021,07:52 p. m.,2,335649.01,MXP,2,335649.01,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,17:8,1.0,6.0,0,2
53038,PBMW3,PREMIER BMW3,A5331207,MINI COOPER,Noroeste,1794.0,07/01/2021,08/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,08/01/2021,09:54 a. m.,2,1984356.0,MXP,2,1984356.0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,2,0
53039,MYL52,MYLSA FORD,17674450,No Asiganda,Sur,816.0,07/01/2021,07/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/01/2021,12:14 p. m.,7,3507001.0,MXP,7,3507001.0,0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,7,0
53040,SNZMO,GRUPO ZANELLA,20835559,No Asiganda,Noroeste,1830.0,07/01/2021,07/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/01/2021,12:20 p. m.,34,8394240.0,MXP,34,8394240.0,0,0.0,29,0,0,0,0,5,0,0,0,0,0,0,0,8:30,7.0,6.0,0,34
53041,SEMFO,GRUPO ZANELLA,15763500,No Asiganda,Sur,1803.0,07/01/2021,08/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,08/01/2021,10:09 a. m.,30,8420400.0,MXP,30,8420400.0,0,0.0,27,0,0,0,0,3,0,0,0,0,0,0,0,8:30,9.0,5.0,0,30
53042,HYJUV,HYUNDAI JUVENTUD,B1692920,HYUNDAI,Noreste,842.0,08/01/2021,12/01/2021,Satisfactoria,Edgar Ricardo,FALSE,13/01/2021,09:11 p. m.,128,35837683.98,MXP,119,33239247.58,9,2598436.4,93,0,4,0,0,22,0,0,0,9,0,0,7,22:0,,5.0,128,0
53043,10068,HONDA ANGELOPOLIS  ,19456978,HONDA,Metro Corporativa,1851.0,08/01/2021,08/01/2021,Satisfactoria,Edgar Aguilar,FALSE,11/01/2021,07:18 p. m.,20,8964569.18,MXP,19,8197179.6,1,767389.58,15,0,0,0,0,4,1,0,0,0,0,0,5,24:42,,5.0,20,0
53044,10031,PREMIUM HERMOSILLO,22926537,HONDA,Occidente,723.0,08/01/2021,08/01/2021,Satisfactoria,Edgar Aguilar,FALSE,11/01/2021,08:26 p. m.,23,9725172.56,MXP,18,7431677.33,5,2293495.23,9,0,0,0,0,9,5,0,0,0,0,0,21,20:26,,12.0,23,0
53045,10061,PREMIUM OBREGON,22926537,HONDA,Occidente,723.0,08/01/2021,08/01/2021,Satisfactoria,Edgar Aguilar,FALSE,11/01/2021,08:18 p. m.,47,24354474.69,MXP,43,21766751.28,4,2587723.41,37,0,0,0,0,6,3,0,0,1,0,0,8,20:18,,12.0,47,0
53046,10008,"CONTRERAS AUTOMOTRIZ  DE PUEBLA,SA DE CV",19479726,ACURA,Sur,816.0,08/01/2021,08/01/2021,Satisfactoria,Edgar Aguilar,FALSE,11/01/2021,07:21 p. m.,21,9591722.66,MXP,18,8049075.71,3,1542646.95,4,0,0,0,0,14,3,0,0,0,0,0,14,24:12,,5.0,21,0
53047,20005,ACURA PUEBLA 2,19479726,ACURA,Sur,816.0,08/01/2021,08/01/2021,Satisfactoria,Edgar Aguilar,FALSE,11/01/2021,07:09 p. m.,6,4268491.18,MXP,6,4268491.18,0,0.0,4,0,2,0,0,0,0,0,0,0,0,0,0,25:23,,5.0,6,0
53048,10152,HONDA  SERDAN,B0446638,HONDA,Sur,816.0,08/01/2021,08/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,08/01/2021,10:12 a. m.,1,767389.58,MXP,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,5.0,1,0
53049,V0LKE,VOLKER CHIHUAHUA,B2995756,VOLKSWAGEN,Noroeste,818.0,08/01/2021,08/01/2021,Satisfactoria,Edgar Aguilar,FALSE,11/01/2021,08:12 p. m.,50,15801096.72,MXP,50,15801096.72,0,0.0,47,0,1,0,0,2,0,0,0,0,0,0,0,22:10,,12.0,50,0
53050,HYCU2,HYCU2 HYUNDAI CULIAC,B1857762,HYUNDAI,Noroeste,1794.0,07/01/2021,12/01/2021,Deficiente con Bloqueo,Edgar Ricardo,TRUE,13/01/2021,10:05 p. m.,85,22597907.74,MXP,61,16365207.51,24,6232700.23,34,0,18,0,0,9,20,2,0,2,0,0,25,22:5,,5.0,85,0
53051,PMTY1,POLARIS MONTERREY   ,B3734412,POLARIS,Noreste,1826.0,11/01/2021,12/01/2021,Satisfactoria,Edgar Aguilar,FALSE,21/01/2021,04:12 p. m.,46,11871069.0,MXP,46,11871069.0,0,0.0,12,0,10,0,0,24,0,0,0,0,0,0,0,73:13,,12.0,46,0
53052,CVM01,DAIMLER FINANCIAL S ,19693028,MERCEDEZ B CAMI,Noroeste,1794.0,11/01/2021,12/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,12/01/2021,03:06 p. m.,4,4735490.92,MXP,4,4735490.92,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,4,0
53053,TMA04,TMA TORO4,95754155,CHEVROLET,Noroeste,818.0,08/01/2021,08/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,08/01/2021,05:03 p. m.,1,232700.0,MXP,1,232700.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,8:33,,5.0,1,0
53054,SUSN1,SUZUKI SENDERO,B4456204,SUZUKI,Noreste,1826.0,08/01/2021,11/01/2021,Satisfactoria,Edgar Aguilar,FALSE,12/01/2021,08:17 p. m.,29,8293915.38,MXP,28,8052269.4,1,241645.98,25,0,0,0,0,3,0,0,0,1,0,0,3,25:27,,12.0,29,0
53055,JLRLC,JLR MONTERREY,C3094467,JAGUAR LAND ROV,Noreste,1826.0,08/01/2021,08/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,08/01/2021,01:23 p. m.,21,35741827.2,MXP,21,35741827.2,0,0.0,20,0,0,0,0,1,0,0,0,0,0,0,0,8:30,,12.0,21,0
53056,HYCNT,HYCNT HYUNDAI CONTRY,C3684773,HYUNDAI,Noroeste,2239.0,08/01/2021,12/01/2021,Satisfactoria,Edgar Ricardo,FALSE,13/01/2021,09:58 p. m.,56,15679375.78,MXP,53,14493615.55,3,1185760.23,45,0,6,0,0,2,2,0,0,1,0,0,5,21:58,,12.0,56,0
53057,SA987,SN HONDA ANGELOPOLIS,19456978,HONDA,Metro Corporativa,1851.0,08/01/2021,08/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,08/01/2021,11:36 a. m.,2,751600.0,MXP,2,751600.0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,6.0,0,2
53058,CAF03,CAMSA SA DE CV,17177799,VOLVO,Metro Corporativa,1853.0,11/01/2021,11/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,11/01/2021,10:29 a. m.,17,14303077.24,MXP,17,14303077.24,0,0.0,16,0,0,0,0,1,0,0,0,0,0,0,0,8:30,,12.0,17,0
53060,AAZ02,ANGAR AZCAPOTZALCO,55617400,GENERAL MOTORS,Metro Corporativa,1851.0,11/01/2021,12/01/2021,Satisfactoria,Edgar Ricardo,FALSE,13/01/2021,09:06 p. m.,33,14669543.88,MXP,30,12541639.38,3,2127904.5,2,0,16,0,0,12,0,0,0,3,0,0,9,23:54,,5.0,33,0
53061,CA002,ZAPATA CAMIONES (Aeropuerto),18022319,MERCEDEZ B CAMI,Metro Corporativa,837.0,11/01/2021,13/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,13/01/2021,01:42 p. m.,75,90575567.39,MXP,75,90575567.39,0,0.0,71,0,0,0,0,4,0,0,0,0,0,0,0,8:30,,5.0,75,0
53062,GEM1,SOL VALLE DORADO S.A. DE C.V,17919823,GENERAL MOTORS,Metro Corporativa,1851.0,11/01/2021,11/01/2021,Satisfactoria,Edgar Ricardo,FALSE,12/01/2021,09:28 p. m.,25,9554741.82,MXP,24,8253224.08,1,1301517.74,21,0,3,0,0,0,0,0,0,1,0,0,4,22:0,,5.0,25,0
53063,LEO01,ZAPATA CAMIONES (Léon),18022319,MERCEDEZ B CAMI,Metro Corporativa,837.0,11/01/2021,12/01/2021,Satisfactoria,Edgar Aguilar,FALSE,12/01/2021,08:37 p. m.,28,50032385.13,MXP,26,45295399.25,2,4736985.88,26,0,0,0,0,0,0,0,0,2,0,0,7,16:1,,5.0,28,0
53064,AMOT1,AUTOMOTRIZ MOTORMEXA,48128014,MITSUBISHI,Occidente,814.0,12/01/2021,12/01/2021,Satisfactoria,Edgar Ricardo,FALSE,15/01/2021,09:06 p. m.,62,24857256.79,MXP,59,23318558.59,3,1538698.2,19,0,0,0,0,40,0,0,0,3,0,0,4,42:10,,5.0,62,0
53065,10083,HONDA COLOMOS COUNTRY,19899016,HONDA,Occidente,723.0,11/01/2021,12/01/2021,Satisfactoria,Edgar Ricardo,FALSE,13/01/2021,09:47 p. m.,132,56150889.45,MXP,113,47467045.17,19,8683844.28,50,1,27,0,0,35,6,0,0,13,0,0,14,22:35,,5.0,132,0
53066,KS775,KIA SATELITE  ,B3294775,KIA,Metro Corporativa,1852.0,11/01/2021,11/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,11/01/2021,12:54 p. m.,5,2007483.01,MXP,5,2007483.01,0,0.0,3,0,0,0,0,2,0,0,0,0,0,0,0,8:30,,12.0,5,0
53067,AZSEM,ANGAR AZCAPOTZALCO SEMINUEVOS,55617400,GENERAL MOTORS,Metro Corporativa,1851.0,11/01/2021,12/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,12/01/2021,01:49 p. m.,34,6117920.0,MXP,34,6117920.0,0,0.0,25,0,0,0,0,9,0,0,0,0,0,0,0,8:30,13.0,5.0,0,34
53068,10162,HONDA TLALNEPANTLA,19456978,HONDA,Metro Corporativa,1851.0,11/01/2021,11/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,11/01/2021,11:01 a. m.,10,4874121.71,MXP,10,4874121.71,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,5.0,10,0
53069,FOMA1,FORD MAZATLAN ,17991272,FORD,Occidente,723.0,11/01/2021,11/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,11/01/2021,04:36 p. m.,21,6937645.0,MXP,21,6937645.0,0,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,21,0
53070,10058,VISION MAZATLAN,22225715,HONDA,Occidente,723.0,11/01/2021,13/01/2021,Satisfactoria,Edgar Ricardo,FALSE,14/01/2021,08:44 a. m.,3,2037050.71,MXP,2,1269661.13,1,767389.58,1,0,0,0,0,1,1,0,0,0,0,0,33,14:43,,12.0,3,0
53071,KIAA1,KIA AEROPUERTO,B3494594,KIA,Metropolitana,827.0,11/01/2021,11/01/2021,Satisfactoria,Edgar Aguilar,FALSE,12/01/2021,08:44 p. m.,32,10031221.69,MXP,29,9096282.27,3,934939.42,19,0,5,0,0,5,0,0,0,3,0,0,9,24:33,,12.0,32,0
53072,10153,HONDA TLAHUAC       ,B1529609,HONDA,Sur,816.0,11/01/2021,11/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,11/01/2021,11:31 a. m.,17,6771764.47,MXP,17,6771764.47,0,0.0,5,0,0,0,0,12,0,0,0,0,0,0,0,8:30,,5.0,17,0
53073,10035,HONDA COATZACOALCO,13018137,HONDA,Sur,1808.0,11/01/2021,11/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,11/01/2021,02:02 p. m.,1,375424.14,MXP,1,375424.14,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,8:30,,12.0,1,0
53074,CAME3,CAMIONES EUROPEOS 2,A2327260,VW CAMIONES,Metro Corporativa,1851.0,11/01/2021,12/01/2021,Deficiente con Bloqueo,Edgar Ricardo,TRUE,20/01/2021,12:10 a. m.,70,63304138.46,MXP,56,48414138.45,14,14890000.01,16,0,40,0,0,0,0,1,0,13,0,0,18,57:49,,12.0,70,0
53075,KIAP1,KIA PREMIER         ,B4348976,KIA,Noroeste,1794.0,12/01/2021,14/01/2021,Satisfactoria,Johann Gaal,FALSE,15/01/2021,05:36 p. m.,8,2134516.23,MXP,8,2134516.23,0,0.0,4,1,0,0,0,3,0,0,0,0,0,0,0,17:36,,12.0,8,0
53076,ANIN1,ANDRADE CAMION 2,A9709533,INTERNATIONAL,Metro Corporativa,1851.0,11/01/2021,12/01/2021,Satisfactoria,Edgar Aguilar,FALSE,12/01/2021,08:35 p. m.,15,24769892.66,USD,14,23498061.93,1,1271830.73,14,0,0,0,0,0,1,0,0,0,0,0,6,15:31,,5.0,15,0
53077,JLGL4,JLR GUADALAJARA     ,21777279,JAGUAR LAND ROV,Occidente,723.0,11/01/2021,12/01/2021,Deficiente con Bloqueo,Edgar Ricardo,TRUE,13/01/2021,08:33 p. m.,43,57280632.96,MXP,40,54272160.2,3,3008472.76,3,0,1,36,0,0,0,3,0,0,0,0,0,24:40,,7.0,43,0
53078,JLLN3,JLR GUADALAJARA     ,21777279,JAGUAR LAND ROV,Occidente,723.0,11/01/2021,12/01/2021,Deficiente con Bloqueo,Edgar Ricardo,TRUE,13/01/2021,08:34 p. m.,22,31441255.96,MXP,20,29245458.32,2,2195797.64,0,0,0,20,0,0,0,2,0,0,0,0,0,24:41,,7.0,22,0
53079,VWCUM,VOLKSWAGEN CUMBRES,68391655,VOLKSWAGEN,Noreste,1826.0,11/01/2021,12/01/2021,Satisfactoria,Edgar Aguilar,FALSE,13/01/2021,10:06 p. m.,52,15886173.67,MXP,52,15886173.67,0,0.0,0,0,52,0,0,0,0,0,0,0,0,0,0,23:29,,12.0,52,0
53080,HYSO3,HYSO3 HYUNDAI SOLANA,B2333365,HYUNDAI,Occidente,723.0,12/01/2021,13/01/2021,Satisfactoria,Edgar Ricardo,FALSE,14/01/2021,09:47 a. m.,61,16345522.59,MXP,57,15179542.22,4,1165980.37,48,0,0,0,0,9,1,0,0,3,0,0,6,9:47,,5.0,61,0
53081,EMPO3,EMPORIO AUTOMOTRIZ  ,19311112,VOLKSWAGEN,Occidente,723.0,11/01/2021,11/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,11/01/2021,02:37 p. m.,1,254057.75,MXP,1,254057.75,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,8:30,,12.0,1,0
53082,HYMZ1,HYMZ1 HYUNDAI MZT,B1857762,HYUNDAI,Noroeste,1794.0,11/01/2021,13/01/2021,Satisfactoria,Edgar Ricardo,FALSE,14/01/2021,09:44 a. m.,58,14658407.4,MXP,54,13718611.0,4,939796.4,34,0,0,0,0,20,4,0,0,0,0,0,6,9:44,,5.0,58,0
53083,APVD0,AUTOS PREMIER VALLE ,B5403142,BUICK,Metro Corporativa,1851.0,11/01/2021,11/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,11/01/2021,10:57 a. m.,6,4855603.15,MXP,6,4855603.15,0,0.0,5,0,0,0,0,1,0,0,0,0,0,0,0,8:30,,12.0,6,0
53084,KIA23,KIA CARRETERA NACION,B8079781,SEMINUEVOS,Metro Corporativa,1853.0,11/01/2021,12/01/2021,Satisfactoria,Edgar Ricardo,FALSE,13/01/2021,09:35 p. m.,116,36949232.45,MXP,34,9702340.8,82,27246891.65,3,0,0,0,0,31,82,0,0,0,0,0,70,27:16,,12.0,116,0
53085,MMC02,MOMENTUM MINICOOPER ,36857003,MINI COOPER,Metro Corporativa,1853.0,12/01/2021,12/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,12/01/2021,01:09 p. m.,12,6054717.24,MXP,12,6054717.24,0,0.0,9,0,0,0,0,3,0,0,0,0,0,0,0,8:30,,5.0,11,1
53086,MONS2,MOMENTUM SATELITE   ,36857003,BMW,Metro Corporativa,1853.0,12/01/2021,12/01/2021,Satisfactoria,Edgar Aguilar,FALSE,12/01/2021,08:24 p. m.,36,31176828.71,MXP,35,29671268.76,1,1505559.95,26,0,0,0,0,9,0,0,0,0,1,0,0,14:45,,5.0,36,0
53087,MO56X,MOTORES GENERALES 2 ,17666546,GENERAL MOTORS,Metro Corporativa,1853.0,11/01/2021,11/01/2021,Satisfactoria,Edgar Ricardo,FALSE,12/01/2021,09:25 p. m.,48,13868533.94,MXP,48,13868533.94,0,0.0,0,0,48,0,0,0,0,0,0,0,0,0,0,24:29,,12.0,48,0
53088,MSL04,SN MOMENTUM         ,36857003,BMW,Metro Corporativa,1853.0,12/01/2021,12/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,12/01/2021,02:05 p. m.,27,9512880.0,MXP,27,9512880.0,0,0.0,16,0,0,0,0,11,0,0,0,0,0,0,0,8:30,16.0,5.0,0,27
53089,SNKS7,KIA SATELITE  SEMI,B3294775,KIA,Metro Corporativa,1852.0,11/01/2021,11/01/2021,Satisfactoria,Edgar Aguilar,FALSE,12/01/2021,08:24 p. m.,35,4404400.0,MXP,35,4404400.0,0,0.0,25,0,2,0,0,8,0,0,0,0,0,0,0,25:3,1417692.7,12.0,0,35
53091,JLRMX,JLR MERIDAX,B3538425,JAGUAR LAND ROV,Sureste,841.0,12/01/2021,12/01/2021,Deficiente con Bloqueo,Edgar Ricardo,TRUE,13/01/2021,08:40 p. m.,11,15008744.68,MXP,8,11316177.0,3,3692567.68,7,0,1,0,0,0,0,3,0,0,0,0,0,23:43,,12.0,11,0
53092,KIA36,AUTO SHOW LA SILLA,B3625107,KIA,Metro Corporativa,1853.0,18/01/2021,18/01/2021,Satisfactoria,Johann Gaal,FALSE,19/01/2021,06:26 p. m.,443,137518177.9,MXP,223,66595691.24,220,70922486.69,0,0,0,0,0,223,220,0,0,0,0,0,49,18:26,,12.0,443,0
53093,SOBU3,GDL BUICK,54920420,GENERAL MOTORS,Occidente,723.0,11/01/2021,11/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,11/01/2021,10:28 a. m.,1,621879.91,MXP,1,621879.91,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,1,0
53094,VAPR2,VANAUTO PREMIUM,A7577883,No Asiganda,Occidente,814.0,12/01/2021,12/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,12/01/2021,11:42 a. m.,2,2292485.09,MXP,2,2292485.09,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,2,0
53095,DANI1,DAOSA,50943189,No Asiganda,Occidente,723.0,11/01/2021,12/01/2021,Satisfactoria,Edgar Ricardo,FALSE,13/01/2021,08:38 p. m.,153,45249944.48,MXP,139,41217155.78,14,4032788.7,132,0,0,0,0,7,0,0,0,14,0,0,9,24:18,,12.0,153,0
53096,AER03,ZAPATA CAMIONES,18022319,MERCEDEZ B CAMI,Metro Corporativa,837.0,11/01/2021,13/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,13/01/2021,10:05 a. m.,10,386224.32,MXP,10,386224.32,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,5.0,10,0
53097,LEO03,ZAPATA CAMIIONES,18022319,MERCEDEZ B CAMI,Metro Corporativa,837.0,11/01/2021,13/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,13/01/2021,10:04 a. m.,4,152507.52,MXP,4,152507.52,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,5.0,4,0
53098,GMAG3,GM AGUI 2018,17225106,GENERAL MOTORS,Metropolitana,1816.0,11/01/2021,11/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,11/01/2021,11:34 a. m.,102,30724908.85,USD,102,30724908.85,0,0.0,102,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,5.0,102,0
53099,POVH1,SPCYCLEVH,B8236802,No Asiganda,Sureste,1810.0,12/01/2021,12/01/2021,Satisfactoria,Edgar Ricardo,FALSE,20/01/2021,12:17 a. m.,10,3414243.01,MXP,9,2912828.01,1,501415.0,4,0,2,0,0,3,0,0,0,1,0,0,10,57:20,,6.0,10,0
53100,VWMZ2,VWMZ2 VW MAZATLAN,17762001,VOLKSWAGEN,Noroeste,1799.0,11/01/2021,11/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,11/01/2021,06:58 p. m.,17,6018927.36,MXP,17,6018927.36,0,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,10:28,,12.0,17,0
53101,PGTOL,PEUGEOT GONZALITOS,A7349546,PEUGEOT,Noreste,1826.0,11/01/2021,13/01/2021,Deficiente con Bloqueo,Edgar Ricardo,TRUE,26/01/2021,08:39 a. m.,48,18372998.37,MXP,46,17792115.2,2,580883.17,29,0,5,12,0,0,0,0,0,2,0,0,4,79:6,,12.0,48,0
53102,FZ02,FORD ZAPATA,18770651,FORD,Metro Corporativa,837.0,11/01/2021,12/01/2021,Satisfactoria,Edgar Ricardo,FALSE,13/01/2021,08:17 p. m.,18,10661206.0,MXP,18,10661206.0,0,0.0,8,1,6,0,0,3,0,0,0,0,0,0,0,26:51,,12.0,18,0
53103,SMZA2,PLASENCIA MAZATLAN S,17991272,FORD,Occidente,723.0,11/01/2021,11/01/2021,Satisfactoria,Edgar Aguilar,FALSE,12/01/2021,08:45 p. m.,7,3005600.0,MXP,7,3005600.0,0,0.0,6,0,1,0,0,0,0,0,0,0,0,0,0,21:0,1.0,6.0,0,7
53104,SA985,SN HONDA TLALNEPANTL,19456978,HONDA,Metro Corporativa,1851.0,11/01/2021,11/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,11/01/2021,11:12 a. m.,2,606480.0,MXP,2,606480.0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,6.0,0,2
53105,ZC001,ZAPATA CAMIONES,18022319,MERCEDES BENZ,Metro Corporativa,837.0,13/01/2021,15/01/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,15/01/2021,09:37 a. m.,5,12196445.0,MXP,5,12196445.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,5.0,5,0
53106,MTY01,ZAPATA CAMIONES (Monterrey),18022319,MERCEDEZ B CAMI,Metro Corporativa,837.0,12/01/2021,14/01/2021,Satisfactoria,Johann Gaal,FALSE,15/01/2021,05:36 p. m.,108,97452710.54,MXP,102,91989128.21,6,5463582.33,102,0,0,0,0,0,0,0,0,6,0,0,5,17:36,,5.0,108,0
53107,QUE01,ZAPATA CAMIONES (Querétaro),18022319,MERCEDEZ B CAMI,Metro Corporativa,837.0,13/01/2021,14/01/2021,Satisfactoria,Edgar Ricardo,FALSE,26/01/2021,08:55 a. m.,59,74951383.79,MXP,56,69806724.23,3,5144659.56,56,0,0,0,0,0,2,0,0,1,0,0,5,76:23,,5.0,59,0
53108,CG001,ZAPATA CAMIONES (Guadalajara),18022319,MERCEDEZ B CAMI,Metro Corporativa,837.0,12/01/2021,13/01/2021,Satisfactoria,Edgar Ricardo,FALSE,27/01/2021,10:28 p. m.,16,16300669.49,MXP,16,16300669.49,0,0.0,12,1,0,0,0,3,0,0,0,0,0,0,0,102:3,,5.0,16,0
53109,HYCUM,HYUNDAI CUMBRES,B2340096,HYUNDAI,Noreste,1826.0,12/01/2021,12/01/2021,Satisfactoria,Edgar Aguilar,FALSE,12/01/2021,08:22 p. m.,48,12487967.9,MXP,48,12487967.9,0,0.0,41,0,6,0,0,1,0,0,0,0,0,0,0,11:52,,5.0,48,0
